lineup_id,participant_id,nplots,vis,rep,detected
L166,P17128,20,violin,114,yes
L166,P209,20,violin,115,yes
L166,P7762,20,violin,116,no
L166,P9141,20,violin,117,no
L166,P18547,20,violin,118,no
L166,P17194,20,violin,119,no
L166,P8252,20,violin,120,yes
L167,P3609,20,boxplot,1,no
L167,P11076,20,boxplot,2,yes
L167,P10650,20,boxplot,3,no
L167,P9468,20,boxplot,4,no
L167,P4980,20,boxplot,5,no
L167,P19581,20,boxplot,6,no
L167,P4639,20,boxplot,7,no
L167,P19047,20,boxplot,8,yes
L167,P19322,20,boxplot,9,yes
L167,P7527,20,boxplot,10,yes
L167,P12819,20,boxplot,11,no
L167,P17483,20,boxplot,12,no
L167,P16685,20,boxplot,13,no
L167,P6124,20,boxplot,14,no
L167,P20630,20,boxplot,15,yes
L167,P12551,20,boxplot,16,yes
L167,P17908,20,boxplot,17,no
L167,P3500,20,boxplot,18,yes
L167,P20142,20,boxplot,19,yes
L167,P9575,20,boxplot,20,yes
L167,P10388,20,boxplot,21,yes
L167,P9413,20,boxplot,22,no
L167,P2017,20,boxplot,23,no
L167,P2481,20,boxplot,24,no
L167,P19127,20,boxplot,25,yes
L167,P2604,20,boxplot,26,no
L167,P9480,20,boxplot,27,yes
L167,P9931,20,boxplot,28,no
L167,P4390,20,boxplot,29,yes
L167,P8516,20,boxplot,30,no
L167,P14619,20,boxplot,31,yes
L167,P12545,20,boxplot,32,no
L167,P17554,20,boxplot,33,yes
L167,P8908,20,boxplot,34,no
L167,P20236,20,boxplot,35,yes
L167,P19876,20,boxplot,36,yes
L167,P11936,20,boxplot,37,no
L167,P2304,20,boxplot,38,yes
L167,P16669,20,boxplot,39,yes
L167,P8199,20,boxplot,40,yes
L167,P219,20,boxplot,41,yes
L167,P900,20,boxplot,42,yes
L167,P21320,20,boxplot,43,yes
L167,P1150,20,boxplot,44,no
L167,P3005,20,boxplot,45,no
L167,P20631,20,boxplot,46,no
L167,P5786,20,boxplot,47,yes
L167,P21398,20,boxplot,48,no
L167,P6137,20,boxplot,49,yes
L167,P16481,20,boxplot,50,no
L167,P2829,20,boxplot,51,yes
L167,P16372,20,boxplot,52,no
L167,P5623,20,boxplot,53,no
L167,P340,20,boxplot,54,yes
L167,P21139,20,boxplot,55,no
L167,P19291,20,boxplot,56,yes
L167,P20370,20,boxplot,57,yes
L167,P4395,20,boxplot,58,no
L167,P11244,20,boxplot,59,yes
L167,P14429,20,boxplot,60,yes
L167,P14679,20,boxplot,61,yes
L167,P15601,20,boxplot,62,no
L167,P13116,20,boxplot,63,no
L167,P14527,20,boxplot,64,yes
L167,P18795,20,boxplot,65,no
L167,P10119,20,boxplot,66,no
L167,P10499,20,boxplot,67,no
L167,P20489,20,boxplot,68,yes
L167,P2433,20,boxplot,69,no
L167,P17049,20,boxplot,70,no
L167,P11683,20,boxplot,71,yes
L167,P21468,20,boxplot,72,no
L167,P14819,20,boxplot,73,no
L167,P18678,20,boxplot,74,no
L167,P8274,20,boxplot,75,no
L167,P19277,20,boxplot,76,no
L167,P9889,20,boxplot,77,yes
L167,P4829,20,boxplot,78,no
L167,P20317,20,boxplot,79,no
L167,P18878,20,boxplot,80,no
L167,P4742,20,boxplot,81,no
L167,P15427,20,boxplot,82,yes
L167,P15902,20,boxplot,83,no
L167,P7430,20,boxplot,84,yes
L167,P2151,20,boxplot,85,no
L167,P17078,20,boxplot,86,no
L167,P7964,20,boxplot,87,no
L167,P17106,20,boxplot,88,no
L167,P7727,20,boxplot,89,no
L167,P1367,20,boxplot,90,no
L167,P12208,20,boxplot,91,yes
L167,P2926,20,boxplot,92,no
L167,P12531,20,boxplot,93,no
L167,P12115,20,boxplot,94,no
L167,P6438,20,boxplot,95,yes
L167,P16943,20,boxplot,96,no
L167,P1384,20,boxplot,97,yes
L167,P16988,20,boxplot,98,yes
L167,P268,20,boxplot,99,no
L167,P16282,20,boxplot,100,yes
L167,P12814,20,boxplot,101,no
L167,P6698,20,boxplot,102,no
L167,P9121,20,boxplot,103,yes
L167,P14187,20,boxplot,104,yes
L167,P7954,20,boxplot,105,no
L167,P9482,20,boxplot,106,no
L167,P18931,20,boxplot,107,no
L167,P4283,20,boxplot,108,no
L167,P11184,20,boxplot,109,no
L167,P2013,20,boxplot,110,no
L167,P9056,20,boxplot,111,no
L167,P16727,20,boxplot,112,yes
L167,P17659,20,boxplot,113,yes
L167,P1440,20,boxplot,114,no
L167,P5117,20,boxplot,115,no
L167,P13016,20,boxplot,116,yes
L167,P18300,20,boxplot,117,no
L167,P2238,20,boxplot,118,no
L167,P11181,20,boxplot,119,yes
L167,P10422,20,boxplot,120,yes
L168,P19098,20,dotplot,1,no
L168,P6717,20,dotplot,2,no
L168,P025,20,dotplot,3,no
L168,P1049,20,dotplot,4,yes
L168,P7503,20,dotplot,5,no
L168,P15701,20,dotplot,6,yes
L168,P5508,20,dotplot,7,yes
L168,P17515,20,dotplot,8,no
L168,P7164,20,dotplot,9,no
L168,P13096,20,dotplot,10,yes
L168,P18438,20,dotplot,11,yes
L168,P6324,20,dotplot,12,no
L168,P4277,20,dotplot,13,yes
L168,P10223,20,dotplot,14,yes
L168,P16900,20,dotplot,15,no
L168,P13808,20,dotplot,16,yes
L168,P20313,20,dotplot,17,yes
L168,P19765,20,dotplot,18,yes
L168,P5606,20,dotplot,19,no
L168,P4418,20,dotplot,20,no
L168,P18582,20,dotplot,21,yes
L168,P17844,20,dotplot,22,yes
L168,P3942,20,dotplot,23,yes
L168,P11643,20,dotplot,24,yes
L168,P11968,20,dotplot,25,yes
L168,P1128,20,dotplot,26,no
L168,P16970,20,dotplot,27,yes
L168,P7506,20,dotplot,28,no
L168,P1294,20,dotplot,29,no
L168,P5121,20,dotplot,30,yes
L168,P12259,20,dotplot,31,no
L168,P7489,20,dotplot,32,yes
L168,P1549,20,dotplot,33,no
L168,P20529,20,dotplot,34,yes
L168,P21224,20,dotplot,35,yes
L168,P17848,20,dotplot,36,no
L168,P4955,20,dotplot,37,yes
L168,P16872,20,dotplot,38,no
L168,P14988,20,dotplot,39,yes
L168,P1293,20,dotplot,40,yes
L168,P17699,20,dotplot,41,yes
L168,P3627,20,dotplot,42,no
L168,P6156,20,dotplot,43,no
L168,P12102,20,dotplot,44,yes
L168,P7334,20,dotplot,45,yes
L168,P16243,20,dotplot,46,yes
L168,P2822,20,dotplot,47,yes
L168,P9925,20,dotplot,48,yes
L168,P16710,20,dotplot,49,no
L168,P14720,20,dotplot,50,yes
L168,P5172,20,dotplot,51,yes
L168,P9458,20,dotplot,52,yes
L168,P2288,20,dotplot,53,yes
L168,P956,20,dotplot,54,yes
L168,P2547,20,dotplot,55,yes
L168,P497,20,dotplot,56,no
L168,P11759,20,dotplot,57,yes
L168,P2750,20,dotplot,58,no
L168,P12088,20,dotplot,59,yes
L168,P6558,20,dotplot,60,no
L168,P18836,20,dotplot,61,no
L168,P4760,20,dotplot,62,yes
L168,P1246,20,dotplot,63,no
L168,P14346,20,dotplot,64,no
L168,P1295,20,dotplot,65,yes
L168,P13940,20,dotplot,66,no
L168,P295,20,dotplot,67,no
L168,P11531,20,dotplot,68,yes
L168,P4789,20,dotplot,69,yes
L168,P3422,20,dotplot,70,no
L168,P5622,20,dotplot,71,yes
L168,P2718,20,dotplot,72,yes
L168,P21412,20,dotplot,73,no
L168,P7766,20,dotplot,74,yes
L168,P8354,20,dotplot,75,yes
L168,P3658,20,dotplot,76,yes
L168,P13640,20,dotplot,77,yes
L168,P21182,20,dotplot,78,no
L168,P15449,20,dotplot,79,yes
L168,P2659,20,dotplot,80,yes
L168,P21063,20,dotplot,81,no
L168,P2800,20,dotplot,82,yes
L168,P8682,20,dotplot,83,yes
L168,P5478,20,dotplot,84,no
L168,P7888,20,dotplot,85,no
L168,P631,20,dotplot,86,yes
L168,P10110,20,dotplot,87,yes
L168,P16271,20,dotplot,88,no
L168,P016,20,dotplot,89,yes
L168,P6965,20,dotplot,90,yes
L168,P4725,20,dotplot,91,no
L168,P14424,20,dotplot,92,no
L168,P4095,20,dotplot,93,no
L168,P14650,20,dotplot,94,yes
L168,P13362,20,dotplot,95,yes
L168,P14405,20,dotplot,96,yes
L168,P13960,20,dotplot,97,yes
L168,P16576,20,dotplot,98,yes
L168,P14970,20,dotplot,99,yes
L168,P20332,20,dotplot,100,yes
L168,P18216,20,dotplot,101,yes
L168,P11108,20,dotplot,102,no
L168,P17645,20,dotplot,103,no
L168,P3233,20,dotplot,104,no
L168,P13807,20,dotplot,105,yes
L168,P13939,20,dotplot,106,no
L168,P11750,20,dotplot,107,yes
L168,P3361,20,dotplot,108,yes
L168,P12003,20,dotplot,109,no
L168,P2555,20,dotplot,110,yes
L168,P12157,20,dotplot,111,yes
L168,P2654,20,dotplot,112,yes
L168,P13541,20,dotplot,113,no
L168,P7118,20,dotplot,114,no
L168,P15461,20,dotplot,115,yes
L168,P5467,20,dotplot,116,no
L168,P4337,20,dotplot,117,no
L168,P13110,20,dotplot,118,no
L168,P13757,20,dotplot,119,yes
L168,P3375,20,dotplot,120,yes
L169,P14225,20,violin,1,yes
L169,P1983,20,violin,2,yes
L169,P14557,20,violin,3,yes
L169,P3883,20,violin,4,yes
L169,P11129,20,violin,5,yes
L169,P14093,20,violin,6,yes
L169,P1542,20,violin,7,no
L169,P9562,20,violin,8,no
L169,P3507,20,violin,9,yes
L169,P4088,20,violin,10,yes
L169,P19878,20,violin,11,yes
L169,P14467,20,violin,12,no
L169,P2614,20,violin,13,yes
L169,P10801,20,violin,14,yes
L169,P8068,20,violin,15,no
L169,P4163,20,violin,16,yes
L169,P5100,20,violin,17,no
L169,P18855,20,violin,18,no
L169,P4107,20,violin,19,yes
L169,P10569,20,violin,20,no
L169,P19045,20,violin,21,yes
L169,P373,20,violin,22,yes
L169,P5806,20,violin,23,yes
L169,P17001,20,violin,24,yes
L169,P255,20,violin,25,yes
L169,P1344,20,violin,26,yes
L169,P15395,20,violin,27,yes
L169,P1957,20,violin,28,yes
L169,P6573,20,violin,29,yes
L169,P19776,20,violin,30,no
L169,P18363,20,violin,31,yes
L169,P16369,20,violin,32,no
L169,P9161,20,violin,33,no
L169,P17237,20,violin,34,yes
L169,P083,20,violin,35,yes
L169,P12811,20,violin,36,yes
L169,P12679,20,violin,37,yes
L169,P15118,20,violin,38,yes
L169,P4774,20,violin,39,no
L169,P6891,20,violin,40,no
L169,P5289,20,violin,41,no
L169,P13684,20,violin,42,yes
L169,P17881,20,violin,43,yes
L169,P8303,20,violin,44,yes
L169,P12425,20,violin,45,yes
L169,P17064,20,violin,46,no
L169,P14766,20,violin,47,no
L169,P16761,20,violin,48,no
L169,P4121,20,violin,49,yes
L169,P17594,20,violin,50,yes
L169,P15023,20,violin,51,no
L169,P16318,20,violin,52,yes
L169,P18692,20,violin,53,yes
L169,P17383,20,violin,54,yes
L169,P816,20,violin,55,yes
L169,P10782,20,violin,56,no
L169,P14575,20,violin,57,yes
L169,P14826,20,violin,58,yes
L169,P10648,20,violin,59,yes
L169,P11716,20,violin,60,yes
L169,P21387,20,violin,61,yes
L169,P8217,20,violin,62,yes
L169,P3107,20,violin,63,no
L169,P18992,20,violin,64,yes
L169,P6264,20,violin,65,yes
L169,P12296,20,violin,66,no
L169,P21401,20,violin,67,no
L169,P3890,20,violin,68,no
L169,P21363,20,violin,69,no
L169,P5593,20,violin,70,no
L169,P12800,20,violin,71,yes
L169,P8369,20,violin,72,no
L169,P850,20,violin,73,yes
L169,P11008,20,violin,74,yes
L169,P5913,20,violin,75,no
L169,P13845,20,violin,76,yes
L169,P8574,20,violin,77,yes
L169,P19041,20,violin,78,no
L169,P11536,20,violin,79,yes
L169,P14767,20,violin,80,no
L169,P17399,20,violin,81,no
L169,P19240,20,violin,82,yes
L169,P15709,20,violin,83,no
L169,P17066,20,violin,84,yes
L169,P1703,20,violin,85,yes
L169,P3067,20,violin,86,no
L169,P20525,20,violin,87,yes
L169,P3648,20,violin,88,yes
L169,P18884,20,violin,89,yes
L169,P14489,20,violin,90,yes
L169,P16594,20,violin,91,no
L169,P1607,20,violin,92,no
L169,P16901,20,violin,93,yes
L169,P16467,20,violin,94,yes
L169,P5835,20,violin,95,no
L169,P14334,20,violin,96,yes
L169,P7753,20,violin,97,no
L169,P2520,20,violin,98,no
L169,P5819,20,violin,99,no
L169,P12681,20,violin,100,yes
L169,P19297,20,violin,101,yes
L169,P8910,20,violin,102,no
L169,P1249,20,violin,103,yes
L169,P16521,20,violin,104,yes
L169,P18528,20,violin,105,no
L169,P10309,20,violin,106,no
L169,P18232,20,violin,107,no
L169,P4221,20,violin,108,yes
L169,P16379,20,violin,109,yes
L169,P12747,20,violin,110,no
L169,P2579,20,violin,111,no
L169,P9473,20,violin,112,no
L169,P12274,20,violin,113,yes
L169,P3859,20,violin,114,yes
L169,P17500,20,violin,115,no
L169,P9346,20,violin,116,yes
L169,P18162,20,violin,117,yes
L169,P21545,20,violin,118,yes
L169,P14633,20,violin,119,no
L169,P650,20,violin,120,yes
L170,P2219,20,boxplot,1,yes
L170,P11836,20,boxplot,2,no
L170,P14777,20,boxplot,3,yes
L170,P3625,20,boxplot,4,yes
L170,P7667,20,boxplot,5,no
L170,P19662,20,boxplot,6,yes
L170,P7107,20,boxplot,7,yes
L170,P2125,20,boxplot,8,no
L170,P9276,20,boxplot,9,yes
L170,P19217,20,boxplot,10,yes
L170,P2058,20,boxplot,11,yes
L170,P13668,20,boxplot,12,no
L170,P17689,20,boxplot,13,no
L170,P8168,20,boxplot,14,no
L170,P3860,20,boxplot,15,yes
L170,P5129,20,boxplot,16,no
L170,P3335,20,boxplot,17,yes
L170,P9806,20,boxplot,18,no
L170,P4401,20,boxplot,19,no
L170,P12048,20,boxplot,20,no
L170,P4473,20,boxplot,21,no
L170,P2970,20,boxplot,22,yes
L170,P383,20,boxplot,23,yes
L170,P3816,20,boxplot,24,no
L170,P8959,20,boxplot,25,no
L170,P1466,20,boxplot,26,no
L170,P16319,20,boxplot,27,no
L170,P12002,20,boxplot,28,yes
L170,P7345,20,boxplot,29,no
L170,P10681,20,boxplot,30,yes
L170,P18359,20,boxplot,31,yes
L170,P19886,20,boxplot,32,yes
L170,P5420,20,boxplot,33,yes
L170,P8601,20,boxplot,34,yes
L170,P19978,20,boxplot,35,yes
L170,P20878,20,boxplot,36,no
L170,P793,20,boxplot,37,no
L170,P15500,20,boxplot,38,yes
L170,P12364,20,boxplot,39,yes
L170,P12162,20,boxplot,40,yes
L170,P18799,20,boxplot,41,yes
L170,P3110,20,boxplot,42,yes
L170,P7751,20,boxplot,43,no
L170,P16929,20,boxplot,44,no
L170,P19606,20,boxplot,45,yes
L170,P17154,20,boxplot,46,yes
L170,P11891,20,boxplot,47,yes
L170,P18719,20,boxplot,48,yes
L170,P1319,20,boxplot,49,no
L170,P11037,20,boxplot,50,no
L170,P12341,20,boxplot,51,no
L170,P9766,20,boxplot,52,yes
L170,P21091,20,boxplot,53,yes
L170,P3442,20,boxplot,54,yes
L170,P13492,20,boxplot,55,yes
L170,P12972,20,boxplot,56,no
L170,P19627,20,boxplot,57,no
L170,P18383,20,boxplot,58,yes
L170,P7921,20,boxplot,59,no
L170,P7330,20,boxplot,60,yes
L170,P2544,20,boxplot,61,no
L170,P1684,20,boxplot,62,no
L170,P2438,20,boxplot,63,no
L170,P19356,20,boxplot,64,no
L170,P211,20,boxplot,65,yes
L170,P17157,20,boxplot,66,yes
L170,P7532,20,boxplot,67,no
L170,P15531,20,boxplot,68,yes
L170,P14219,20,boxplot,69,yes
L170,P15569,20,boxplot,70,yes
L170,P18249,20,boxplot,71,no
L170,P6679,20,boxplot,72,no
L170,P20867,20,boxplot,73,no
L170,P20379,20,boxplot,74,no
L170,P12229,20,boxplot,75,no
L170,P9899,20,boxplot,76,yes
L170,P8400,20,boxplot,77,yes
L170,P16766,20,boxplot,78,yes
L170,P6761,20,boxplot,79,no
L170,P12430,20,boxplot,80,no
L170,P934,20,boxplot,81,no
L170,P234,20,boxplot,82,yes
L170,P641,20,boxplot,83,yes
L170,P12776,20,boxplot,84,yes
L170,P4417,20,boxplot,85,yes
L170,P20188,20,boxplot,86,no
L170,P17213,20,boxplot,87,no
L170,P3584,20,boxplot,88,no
L170,P7442,20,boxplot,89,no
L170,P3242,20,boxplot,90,no
L170,P15796,20,boxplot,91,no
L170,P7549,20,boxplot,92,yes
L170,P19152,20,boxplot,93,yes
L170,P4056,20,boxplot,94,yes
L170,P5060,20,boxplot,95,yes
L170,P5829,20,boxplot,96,yes
L170,P18135,20,boxplot,97,yes
L170,P13489,20,boxplot,98,no
L170,P16784,20,boxplot,99,no
L170,P15998,20,boxplot,100,no
L170,P7186,20,boxplot,101,no
L170,P20440,20,boxplot,102,no
L170,P17022,20,boxplot,103,no
L170,P9220,20,boxplot,104,no
L170,P18046,20,boxplot,105,no
L170,P10346,20,boxplot,106,yes
L170,P8783,20,boxplot,107,no
L170,P16664,20,boxplot,108,yes
L170,P16923,20,boxplot,109,no
L170,P18809,20,boxplot,110,no
L170,P6825,20,boxplot,111,no
L170,P17547,20,boxplot,112,no
L170,P3303,20,boxplot,113,yes
L170,P19335,20,boxplot,114,no
L170,P19681,20,boxplot,115,no
L170,P19958,20,boxplot,116,yes
L170,P17868,20,boxplot,117,yes
L170,P14893,20,boxplot,118,yes
L170,P20608,20,boxplot,119,no
L170,P6985,20,boxplot,120,yes
L171,P8194,20,dotplot,1,yes
L171,P10845,20,dotplot,2,yes
L171,P21266,20,dotplot,3,yes
L171,P21248,20,dotplot,4,no
L171,P19129,20,dotplot,5,yes
L171,P6896,20,dotplot,6,yes
L171,P9083,20,dotplot,7,yes
L171,P12026,20,dotplot,8,yes
L171,P5663,20,dotplot,9,yes
L171,P381,20,dotplot,10,no
L171,P19011,20,dotplot,11,yes
L171,P15407,20,dotplot,12,yes
L171,P8928,20,dotplot,13,no
L171,P14814,20,dotplot,14,yes
L171,P12782,20,dotplot,15,yes
L171,P14022,20,dotplot,16,no
L171,P17893,20,dotplot,17,yes
L171,P15774,20,dotplot,18,yes
L171,P1068,20,dotplot,19,yes
L171,P16832,20,dotplot,20,yes
L171,P18575,20,dotplot,21,no
L171,P16023,20,dotplot,22,yes
L171,P14153,20,dotplot,23,no
L171,P15731,20,dotplot,24,yes
L171,P9768,20,dotplot,25,yes
L171,P20545,20,dotplot,26,yes
L171,P17989,20,dotplot,27,no
L171,P3628,20,dotplot,28,yes
L171,P6492,20,dotplot,29,no
L171,P8986,20,dotplot,30,yes
L171,P7377,20,dotplot,31,yes
L171,P5790,20,dotplot,32,no
L171,P6307,20,dotplot,33,yes
L171,P477,20,dotplot,34,yes
L171,P7072,20,dotplot,35,yes
L171,P20885,20,dotplot,36,no
L171,P8394,20,dotplot,37,no
L171,P10896,20,dotplot,38,yes
L171,P8543,20,dotplot,39,yes
L171,P10975,20,dotplot,40,no
L171,P592,20,dotplot,41,no
L171,P9270,20,dotplot,42,yes
L171,P12392,20,dotplot,43,no
L171,P10220,20,dotplot,44,no
L171,P421,20,dotplot,45,no
L171,P19299,20,dotplot,46,yes
L171,P2769,20,dotplot,47,yes
L171,P21333,20,dotplot,48,yes
L171,P9817,20,dotplot,49,no
L171,P2463,20,dotplot,50,yes
L171,P19611,20,dotplot,51,no
L171,P839,20,dotplot,52,no
L171,P15425,20,dotplot,53,no
L171,P1996,20,dotplot,54,yes
L171,P19710,20,dotplot,55,yes
L171,P15680,20,dotplot,56,no
L171,P14966,20,dotplot,57,no
L171,P8475,20,dotplot,58,no
L171,P7839,20,dotplot,59,yes
L171,P9557,20,dotplot,60,yes
L171,P13824,20,dotplot,61,no
L171,P15546,20,dotplot,62,yes
L171,P11227,20,dotplot,63,yes
L171,P18972,20,dotplot,64,no
L171,P11224,20,dotplot,65,no
L171,P18653,20,dotplot,66,no
L171,P2931,20,dotplot,67,yes
L171,P585,20,dotplot,68,yes
L171,P4836,20,dotplot,69,yes
L171,P13396,20,dotplot,70,no
L171,P13352,20,dotplot,71,yes
L171,P2826,20,dotplot,72,no
L171,P2415,20,dotplot,73,yes
L171,P17314,20,dotplot,74,yes
L171,P2736,20,dotplot,75,no
L171,P9968,20,dotplot,76,yes
L171,P17135,20,dotplot,77,yes
L171,P13516,20,dotplot,78,no
L171,P4021,20,dotplot,79,yes
L171,P12582,20,dotplot,80,yes
L171,P16910,20,dotplot,81,yes
L171,P16608,20,dotplot,82,yes
L171,P7494,20,dotplot,83,yes
L171,P15493,20,dotplot,84,no
L171,P15026,20,dotplot,85,yes
L171,P6436,20,dotplot,86,yes
L171,P15752,20,dotplot,87,yes
L171,P9182,20,dotplot,88,yes
L171,P12032,20,dotplot,89,yes
L171,P12086,20,dotplot,90,yes
L171,P14728,20,dotplot,91,yes
L171,P1571,20,dotplot,92,no
L171,P16529,20,dotplot,93,yes
L171,P11991,20,dotplot,94,yes
L171,P12611,20,dotplot,95,yes
L171,P6146,20,dotplot,96,yes
L171,P1859,20,dotplot,97,yes
L171,P21581,20,dotplot,98,no
L171,P7630,20,dotplot,99,yes
L171,P623,20,dotplot,100,yes
L171,P7079,20,dotplot,101,yes
L171,P13494,20,dotplot,102,no
L171,P15148,20,dotplot,103,yes
L171,P6413,20,dotplot,104,no
L171,P4814,20,dotplot,105,yes
L171,P6776,20,dotplot,106,no
L171,P16333,20,dotplot,107,no
L171,P16719,20,dotplot,108,no
L171,P16773,20,dotplot,109,no
L171,P241,20,dotplot,110,yes
L171,P18601,20,dotplot,111,no
L171,P20126,20,dotplot,112,yes
L171,P12098,20,dotplot,113,yes
L171,P4488,20,dotplot,114,yes
L171,P2106,20,dotplot,115,yes
L171,P170,20,dotplot,116,no
L171,P15994,20,dotplot,117,yes
L171,P2993,20,dotplot,118,no
L171,P12254,20,dotplot,119,yes
L171,P10446,20,dotplot,120,no
L172,P11817,20,violin,1,yes
L172,P14898,20,violin,2,yes
L172,P4142,20,violin,3,no
L172,P13431,20,violin,4,no
L172,P6443,20,violin,5,yes
L172,P17083,20,violin,6,no
L172,P3551,20,violin,7,yes
L172,P2285,20,violin,8,yes
L172,P14391,20,violin,9,no
L172,P15089,20,violin,10,no
L172,P17700,20,violin,11,no
L172,P18288,20,violin,12,yes
L172,P126,20,violin,13,no
L172,P20570,20,violin,14,no
L172,P1985,20,violin,15,yes
L172,P17933,20,violin,16,yes
L172,P17040,20,violin,17,no
L172,P8453,20,violin,18,yes
L172,P15160,20,violin,19,no
L172,P4555,20,violin,20,no
L172,P603,20,violin,21,no
L172,P15741,20,violin,22,yes
L172,P11483,20,violin,23,yes
L172,P351,20,violin,24,yes
L172,P16021,20,violin,25,no
L172,P15520,20,violin,26,no
L172,P15477,20,violin,27,no
L172,P20353,20,violin,28,no
L172,P3279,20,violin,29,yes
L172,P9225,20,violin,30,yes
L172,P12934,20,violin,31,yes
L172,P8054,20,violin,32,yes
L172,P9474,20,violin,33,no
L172,P16557,20,violin,34,yes
L172,P5737,20,violin,35,yes
L172,P3588,20,violin,36,no
L172,P16945,20,violin,37,yes
L172,P8000,20,violin,38,yes
L172,P19984,20,violin,39,no
L172,P19577,20,violin,40,yes
L172,P12333,20,violin,41,yes
L172,P778,20,violin,42,no
L172,P5791,20,violin,43,no
L172,P11176,20,violin,44,yes
L172,P4623,20,violin,45,yes
L172,P742,20,violin,46,yes
L172,P4049,20,violin,47,yes
L172,P17821,20,violin,48,no
L172,P4728,20,violin,49,no
L172,P17664,20,violin,50,no
L172,P13565,20,violin,51,yes
L172,P3729,20,violin,52,yes
L172,P8586,20,violin,53,no
L172,P7057,20,violin,54,no
L172,P17016,20,violin,55,yes
L172,P21206,20,violin,56,no
L172,P7209,20,violin,57,yes
L172,P3080,20,violin,58,no
L172,P10820,20,violin,59,yes
L172,P7600,20,violin,60,yes
L172,P3270,20,violin,61,no
L172,P8836,20,violin,62,no
L172,P15555,20,violin,63,yes
L172,P7857,20,violin,64,yes
L172,P4017,20,violin,65,yes
L172,P17871,20,violin,66,no
L172,P12046,20,violin,67,no
L172,P7512,20,violin,68,no
L172,P5298,20,violin,69,yes
L172,P1204,20,violin,70,yes
L172,P14982,20,violin,71,yes
L172,P12266,20,violin,72,yes
L172,P20822,20,violin,73,yes
L172,P5297,20,violin,74,no
L172,P21052,20,violin,75,no
L172,P15194,20,violin,76,no
L172,P21220,20,violin,77,yes
L172,P18309,20,violin,78,yes
L172,P5628,20,violin,79,no
L172,P6906,20,violin,80,no
L172,P20815,20,violin,81,yes
L172,P14227,20,violin,82,no
L172,P7893,20,violin,83,yes
L172,P4274,20,violin,84,no
L172,P1304,20,violin,85,no
L172,P6541,20,violin,86,yes
L172,P7618,20,violin,87,no
L172,P14583,20,violin,88,yes
L172,P6400,20,violin,89,yes
L172,P20797,20,violin,90,yes
L172,P7671,20,violin,91,yes
L172,P16260,20,violin,92,no
L172,P6196,20,violin,93,yes
L172,P3910,20,violin,94,yes
L172,P12365,20,violin,95,yes
L172,P8484,20,violin,96,yes
L172,P10978,20,violin,97,yes
L172,P5450,20,violin,98,no
L172,P14431,20,violin,99,yes
L172,P2701,20,violin,100,no
L172,P13243,20,violin,101,no
L172,P19500,20,violin,102,no
L172,P2775,20,violin,103,no
L172,P18564,20,violin,104,no
L172,P18503,20,violin,105,yes
L172,P19367,20,violin,106,no
L172,P18604,20,violin,107,no
L172,P2475,20,violin,108,no
L172,P16520,20,violin,109,yes
L172,P15164,20,violin,110,no
L172,P2221,20,violin,111,yes
L172,P4816,20,violin,112,yes
L172,P20362,20,violin,113,no
L172,P8913,20,violin,114,no
L172,P8224,20,violin,115,no
L172,P1007,20,violin,116,yes
L172,P15279,20,violin,117,no
L172,P15834,20,violin,118,yes
L172,P18821,20,violin,119,no
L172,P1455,20,violin,120,yes
L173,P11598,20,boxplot,1,yes
L173,P9810,20,boxplot,2,yes
L173,P8958,20,boxplot,3,no
L173,P7167,20,boxplot,4,yes
L173,P11594,20,boxplot,5,no
L173,P2405,20,boxplot,6,yes
L173,P1586,20,boxplot,7,no
L173,P11885,20,boxplot,8,yes
L173,P17651,20,boxplot,9,no
L173,P5262,20,boxplot,10,yes
L173,P6646,20,boxplot,11,yes
L173,P2446,20,boxplot,12,no
L173,P18386,20,boxplot,13,no
L173,P5673,20,boxplot,14,yes
L173,P5985,20,boxplot,15,yes
L173,P10198,20,boxplot,16,yes
L173,P2016,20,boxplot,17,yes
L173,P18560,20,boxplot,18,no
L173,P8141,20,boxplot,19,yes
L173,P4392,20,boxplot,20,yes
L173,P11421,20,boxplot,21,yes
L173,P4168,20,boxplot,22,no
L173,P7904,20,boxplot,23,no
L173,P9402,20,boxplot,24,no
L173,P21278,20,boxplot,25,yes
L173,P9947,20,boxplot,26,yes
L173,P3674,20,boxplot,27,yes
L173,P11802,20,boxplot,28,yes
L173,P21518,20,boxplot,29,no
L173,P17794,20,boxplot,30,yes
L173,P17261,20,boxplot,31,no
L173,P9984,20,boxplot,32,no
L173,P11299,20,boxplot,33,yes
L173,P7669,20,boxplot,34,no
L173,P8978,20,boxplot,35,yes
L173,P8820,20,boxplot,36,yes
L173,P1323,20,boxplot,37,no
L173,P415,20,boxplot,38,yes
L173,P8462,20,boxplot,39,no
L173,P12047,20,boxplot,40,no
L173,P132,20,boxplot,41,yes
L173,P4880,20,boxplot,42,no
L173,P3824,20,boxplot,43,no
L173,P9186,20,boxplot,44,yes
L173,P13601,20,boxplot,45,no
L173,P2040,20,boxplot,46,yes
L173,P5887,20,boxplot,47,yes
L173,P5381,20,boxplot,48,yes
L173,P17210,20,boxplot,49,yes
L173,P9510,20,boxplot,50,no
L173,P2874,20,boxplot,51,yes
L173,P20970,20,boxplot,52,no
L173,P3954,20,boxplot,53,yes
L173,P19249,20,boxplot,54,no
L173,P20842,20,boxplot,55,yes
